Sample.ID,Tool,DBS1,DBS2,DBS3,DBS4,DBS5,DBS6,DBS7,DBS8,DBS9,DBS10,DBS11
Lung-AdenoCA::S.2,yapsa_0.01,0,193.64574887763,0,0,2.8069222264941,9.15409393525635,0,0,0,0,0
Lung-AdenoCA::S.3,yapsa_0.01,0,1564.17287019775,0,0,18.0945680491374,0,0,0,0,0,0
Lung-AdenoCA::S.4,yapsa_0.01,0,478.915128922578,0,36.223747577852,30.0175931241244,178.270324525247,0,0,0,0,59.3892355472491
Lung-AdenoCA::S.5,yapsa_0.01,0,497.868129454585,0,0,31.59593331546,53.4880184532445,0,0,0,0,58.6420466378913
Lung-AdenoCA::S.6,yapsa_0.01,0,40.4388950942221,0,18.3319783105882,0,4.46971731123074,0,0,0,0,11.4240485028009
Lung-AdenoCA::S.7,yapsa_0.01,0,28.9889464909905,0,0,0,1921.27777837776,0,0,0,0,0
Lung-AdenoCA::S.8,yapsa_0.01,0,1282.56979986394,0,0,0,197.421278181507,0,0,0,0,0
Lung-AdenoCA::S.9,yapsa_0.01,0,123.438888151888,0,0,4.13172382760873,8.94501587628713,0,0,0,0,3.92437982930263
Lung-AdenoCA::S.10,yapsa_0.01,0,6466.7577376189,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.11,yapsa_0.01,0,1844.02929210841,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.12,yapsa_0.01,0,347.690482433286,0,23.1347476582286,4.27341426680057,37.1745825103125,0,0,0,0,4.47192226801394
Lung-AdenoCA::S.13,yapsa_0.01,0,942.03632963444,0,0,0,49.8326888055954,0,0,0,0,0
Lung-AdenoCA::S.14,yapsa_0.01,0,2363.23667105348,0,0,0,353.311426994196,0,0,0,0,0
Lung-AdenoCA::S.15,yapsa_0.01,0,2748.86221173721,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.16,yapsa_0.01,0,573.802291829369,0,0,0,9.26294539932894,0,0,0,0,14.8529339569558
Lung-AdenoCA::S.17,yapsa_0.01,0,494.227864014656,0,0,1072.98838506269,0,0,0,0,0,0
Lung-AdenoCA::S.18,yapsa_0.01,0,55.3384518292916,0,2.4640058099096,11.5032144273972,16.1368087729617,0,0,0,0,20.38880413626
Lung-AdenoCA::S.19,yapsa_0.01,0,771.614707355041,0,0,0,12.242212203858,0,0,0,0,0
Lung-AdenoCA::S.20,yapsa_0.01,0,49.6419828025413,0,3.82280010048559,0,0,0,0,0,0,7.78802884575544
Lung-AdenoCA::S.21,yapsa_0.01,0,132.413473261896,0,0,15.1992751523582,2.05326418408079,0,0,0,0,0
Lung-AdenoCA::S.22,yapsa_0.01,0,757.115079951072,0,10.6447934533593,0,0,0,0,0,0,39.5442699779749
Lung-AdenoCA::S.23,yapsa_0.01,0,614.932839315298,0,50.9886095903391,17.042203510657,116.014989587405,0,0,0,0,0
Lung-AdenoCA::S.24,yapsa_0.01,0,200.907652656372,0,0,5.55251374057592,24.1716632494432,0,0,0,0,0
Lung-AdenoCA::S.25,yapsa_0.01,0,435.884608943527,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.26,yapsa_0.01,0,929.373175065929,0,0,33.3586993399184,177.052565832454,0,0,0,0,0
Lung-AdenoCA::S.27,yapsa_0.01,0,2595.09813093234,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.28,yapsa_0.01,0,955.082210910059,0,0,0,577.809546902756,0,0,0,0,0
Lung-AdenoCA::S.29,yapsa_0.01,0,419.057962440318,0,0,0,1458.38120613177,0,0,0,0,39.6383735144698
Lung-AdenoCA::S.30,yapsa_0.01,0,71.1199912290972,0,0,0,0,0,0,0,0,1.28702034394826
Lung-AdenoCA::S.31,yapsa_0.01,0,286.068452933486,0,0,9.29422009484243,318.14690953485,0,0,0,0,0
Lung-AdenoCA::S.32,yapsa_0.01,0,900.916729034439,0,0,0,0,0,0,0,0,37.1012566692301
Lung-AdenoCA::S.33,yapsa_0.01,0,105.173421839197,0,4.32048253636015,2.28915232768683,15.1185708873345,0,0,0,0,23.1885222231193
Lung-AdenoCA::S.34,yapsa_0.01,0,23.7395153398842,0,0.845719041428506,1.74365071792827,20.7368582398486,0,0,0,0,2.79174370364051
Lung-AdenoCA::S.35,yapsa_0.01,0,4666.47293670102,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.36,yapsa_0.01,0,1659.46025124972,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.37,yapsa_0.01,0,325.996581517425,0,0,13.4164245571939,96.8729918593793,0,0,0,0,113.565594708532
Lung-AdenoCA::S.38,yapsa_0.01,0,47.8747204978228,0,17.1572695267885,0,2.348470257704,0,0,0,0,1.50468680964938
Lung-AdenoCA::S.39,yapsa_0.01,0,51.5571801352239,0,0,17.4067745596024,36.1577371250399,0,0,0,0,19.7689513759313
Lung-AdenoCA::S.40,yapsa_0.01,0,154.88503039237,0,7.46193251399734,2.85186634196159,10.6290953956018,0,0,0,0,23.5336364090024
Lung-AdenoCA::S.41,yapsa_0.01,0,28.8371284884566,0,0,0,0.658812227750998,0,0,0,0,0
Lung-AdenoCA::S.42,yapsa_0.01,0,93.0414895870348,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.43,yapsa_0.01,0,402.624727539777,0,22.8632201831416,8.36553918289788,140.034966744159,0,0,0,0,19.0044970228017
Lung-AdenoCA::S.44,yapsa_0.01,0,390.60282068255,0,17.3713521977595,0,10.9914287308038,0,0,0,0,5.87704717254307
Lung-AdenoCA::S.45,yapsa_0.01,0,185.423435015238,0,21.2461012949538,83.5240065178073,11.6211141671058,0,0,0,0,44.715136669741
Lung-AdenoCA::S.46,yapsa_0.01,0,103.865219192758,0,12.6137252725527,0,0,0,0,0,0,0
Lung-AdenoCA::S.47,yapsa_0.01,0,213.547032204479,0,0,0,168.310572182267,0,0,0,0,0
Lung-AdenoCA::S.48,yapsa_0.01,0,588.268280602903,0,34.2309138285475,203.996798110234,0,0,0,0,0,0
Lung-AdenoCA::S.49,yapsa_0.01,0,153.623750141228,0,0,0,369.819649728681,0,0,0,0,0
Lung-AdenoCA::S.50,yapsa_0.01,0,96.5070846156165,0,3.344056261202,0,5.03799952156003,0,0,0,0,8.33680540974016
Lung-AdenoCA::S.51,yapsa_0.01,0,95.91550975983,0,0,0,5.16486549297681,0,0,0,0,0
Lung-AdenoCA::S.52,yapsa_0.01,0,28.1518530149368,0,6.45598536721404,4.18207057788535,27.922378663871,0,0,0,0,28.8660373850018
Lung-AdenoCA::S.53,yapsa_0.01,0,65.2748752162926,0,6.31934274103809,4.41955437267394,23.9335914779372,0,0,0,0,12.6446829292713
Lung-AdenoCA::S.54,yapsa_0.01,0,798.797078168571,0,0,457.297981085254,0,0,0,0,0,104.199641626691
Lung-AdenoCA::S.55,yapsa_0.01,0,92.3516632065441,0,3.65837028532203,1.97753418599053,0,0,0,0,0,2.00177822660155
Lung-AdenoCA::S.56,yapsa_0.01,0,520.363448053817,0,6.03956358090271,0,42.0023739658854,0,0,0,0,0
Lung-AdenoCA::S.57,yapsa_0.01,0,709.630319991658,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.58,yapsa_0.01,0,1125.23218404677,0,17.808237751902,0,0,0,0,0,0,0
Lung-AdenoCA::S.59,yapsa_0.01,0,5551.09387145606,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.60,yapsa_0.01,0,395.930423605763,0,0,174.075482369582,74.2655012597829,0,0,0,0,0
Lung-AdenoCA::S.61,yapsa_0.01,0,497.269199185974,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.62,yapsa_0.01,0,470.666734562367,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.63,yapsa_0.01,0,1617.0242237284,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.64,yapsa_0.01,0,47.2651776393383,0,0,2.82340293541509,137.182451111669,0,0,0,0,5.40264507202755
Lung-AdenoCA::S.65,yapsa_0.01,0,29.8227443845978,0,0,0,88.736705853262,0,0,0,0,0
Lung-AdenoCA::S.66,yapsa_0.01,0,1025.25827176482,0,0,12.5766043809216,0,0,0,0,0,42.7980478908823
Lung-AdenoCA::S.67,yapsa_0.01,0,1.23505415215187,0,0.994558314466151,0,3.35181677177029,0,0,0,0,37.4287525731909
Lung-AdenoCA::S.68,yapsa_0.01,0,271.348723441114,0,0,0,0,0,0,0,0,7.62427509478934
Lung-AdenoCA::S.69,yapsa_0.01,0,430.69497917975,0,0,4.71221239889588,11.373415584022,0,0,0,0,0
Lung-AdenoCA::S.70,yapsa_0.01,0,91.719660719091,0,0,3.12780578284892,8.26160762366146,0,0,0,0,2.02497081007785
Lung-AdenoCA::S.71,yapsa_0.01,0,694.036286523989,0,18.2342013965353,0,0,0,0,0,0,67.6091914141012
Lung-AdenoCA::S.72,yapsa_0.01,0,5343.78075842064,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.73,yapsa_0.01,0,51.9493687388523,0,4.48361327792826,2.95720986882378,0,0,0,0,0,0
Lung-AdenoCA::S.74,yapsa_0.01,0,33.5861211539937,0,20.091864100427,62.5832975945619,17.8457650136941,0,0,0,0,7.77689786783385
Lung-AdenoCA::S.75,yapsa_0.01,0,3220.07988648797,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.76,yapsa_0.01,0,9.16181776151392,0,5.21582867489448,1.28060513771374,10.6824948499577,0,0,0,0,11.3028190702239
Lung-AdenoCA::S.77,yapsa_0.01,0,417.573589434347,0,0,0,0,0,0,0,0,101.783451665212
Lung-AdenoCA::S.78,yapsa_0.01,0,1092.58450391665,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.79,yapsa_0.01,0,564.088364081259,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.80,yapsa_0.01,0,2686.42117983443,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.81,yapsa_0.01,0,708.143696298357,0,71.654928770012,0,467.487814512967,0,0,0,0,120.643917736701
Lung-AdenoCA::S.82,yapsa_0.01,0,3.81818304245448,0,0,0,13.786860849725,0,0,0,0,178.54155774357
Lung-AdenoCA::S.83,yapsa_0.01,0,3817.72447812291,0,0,94.43626191276,44.2449621472522,0,0,0,0,0
Lung-AdenoCA::S.84,yapsa_0.01,0,35.532943112147,0,21.6388740578793,12.9101776335725,20.4399754188768,0,0,0,0,7.87406895519348
Lung-AdenoCA::S.85,yapsa_0.01,0,133.391340422164,0,26.3188074905832,370.081976453105,124.286414156409,0,0,0,0,68.2069660525901
Lung-AdenoCA::S.86,yapsa_0.01,0,1820.50877382731,0,30.8338116901731,0,0,0,0,0,0,0
Lung-AdenoCA::S.87,yapsa_0.01,0,2164.93567430267,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.88,yapsa_0.01,0,629.723999672346,0,20.8483835479107,57.6894306642222,408.197734424808,0,0,0,0,0
Lung-AdenoCA::S.89,yapsa_0.01,0,381.158003655519,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.90,yapsa_0.01,0,10.9090787715066,0,1.64538451299963,1.29456729739903,12.054971394306,0,0,0,0,17.317988284993
Lung-AdenoCA::S.91,yapsa_0.01,0,478.601965102273,0,0,0,17.6016038945876,0,0,0,0,99.098187208373
Lung-AdenoCA::S.92,yapsa_0.01,0,571.32437630278,0,75.9312746165966,8.26009130325703,66.9298187399639,0,0,0,0,27.9753248760493
Lung-AdenoCA::S.93,yapsa_0.01,0,91.2816401933029,0,27.3229368714791,9.11420291435609,64.4515416079938,0,0,0,0,7.97721273173726
Lung-AdenoCA::S.94,yapsa_0.01,0,1147.15975429559,0,0,180.820664581453,391.748085441461,0,0,0,0,0
Lung-AdenoCA::S.95,yapsa_0.01,0,1545.70564175758,0,0,0,301.731752998952,0,0,0,0,0
Lung-AdenoCA::S.96,yapsa_0.01,0,65.534594900886,0,0,0,843.173259282766,0,0,0,0,0
Lung-AdenoCA::S.97,yapsa_0.01,0,5476.63621847026,0,0,778.933148024026,0,0,0,0,0,0
Lung-AdenoCA::S.98,yapsa_0.01,0,4864.39216481912,0,0,0,0,0,0,0,0,0
Lung-AdenoCA::S.99,yapsa_0.01,0,1012.42268899284,0,22.0843883281916,11.129547185979,41.1063141743149,0,0,0,0,0
Lung-AdenoCA::S.100,yapsa_0.01,0,4156.18431789348,0,0,0,0,0,0,0,0,0
Ovary-AdenoCA::S.1,yapsa_0.01,0,4.75022592905605,0,51.2515451900111,0,5.04373862665001,0,0,9.15128690982901,0,0
Ovary-AdenoCA::S.2,yapsa_0.01,0,14.1009307503788,0,0,90.8277764942175,71.7906406851924,0,0,24.2854643243212,0,0
Ovary-AdenoCA::S.3,yapsa_0.01,0,23.352103624423,0,102.803297872094,5.26388963427521,98.4424901112001,0,0,44.9113039735836,0,0
Ovary-AdenoCA::S.4,yapsa_0.01,0,27.4594066616488,0,22.1504874404986,65.9120985799248,2.07549444635299,0,0,6.68359229404956,0,0
Ovary-AdenoCA::S.5,yapsa_0.01,0,6.98846731284027,0,27.6796891185607,0,0,0,0,1.45696769052595,0,0
Ovary-AdenoCA::S.6,yapsa_0.01,0,5.69013015385234,0,6.79671354556094,94.0685633723421,9.35907270738543,0,0,0,0,0
Ovary-AdenoCA::S.7,yapsa_0.01,0,32.8735565838622,0,7.30433109779904,20.855133213148,0,0,0,0,0,0
Ovary-AdenoCA::S.8,yapsa_0.01,0,55.0464548783923,0,28.1214592696704,318.242115952633,0,0,0,0,0,0
Ovary-AdenoCA::S.9,yapsa_0.01,0,35.5840669949539,0,0,177.112186811928,0,0,0,18.6129798410358,0,0
Ovary-AdenoCA::S.10,yapsa_0.01,0,61.5650971403226,0,0,0,0,0,0,0,0,0
Ovary-AdenoCA::S.11,yapsa_0.01,0,23.5396921678498,0,40.4205686635675,0,2.83760742100524,0,0,0,0,0
Ovary-AdenoCA::S.12,yapsa_0.01,0,48.4958510539623,0,59.6274591253128,1.66346198471598,2.92081113629411,0,0,1.16405636676829,0,0
Ovary-AdenoCA::S.13,yapsa_0.01,0,83.0785994319079,0,164.920777848843,0,0,0,0,0,0,0
Ovary-AdenoCA::S.14,yapsa_0.01,0,8.18174032731383,0,11.2182061932551,66.3491640477853,13.3036030344182,0,0,9.91495360595651,0,0
Ovary-AdenoCA::S.15,yapsa_0.01,0,13.6323829131976,0,0.466650631385582,0,0.608517541923862,0,0,4.78293309079489,0,0
Ovary-AdenoCA::S.16,yapsa_0.01,0,3.6747698427613,0,59.7556060088541,2.72033185755383,2.59744619777276,0,0,9.80342793092225,0,0
Ovary-AdenoCA::S.17,yapsa_0.01,0,68.7572278667925,0,42.1275806225001,0,41.5234108702874,0,0,13.7829020229119,0,0
Ovary-AdenoCA::S.18,yapsa_0.01,0,30.9741200894967,0,144.874265865016,10.3149717912831,24.2696320681135,0,0,3.89238722274004,0,0
Ovary-AdenoCA::S.19,yapsa_0.01,0,0,0,40.3637975644079,1375.19933977799,0,0,0,0,0,0
Ovary-AdenoCA::S.20,yapsa_0.01,0,69.5703511181787,0,6.58861171587024,18.8575428810178,9.02180443965912,0,0,6.0748927504938,0,0
Ovary-AdenoCA::S.21,yapsa_0.01,0,16.1449575014337,0,31.374357133656,0,0,0,0,84.9697604506001,0,0
Ovary-AdenoCA::S.22,yapsa_0.01,0,28.6869495859134,0,0,0,64.3492669862428,0,0,13.0341749010445,0,0
Ovary-AdenoCA::S.23,yapsa_0.01,0,0.721556388821333,0,3.22530684842222,12.9212291690233,6.35746695866658,0,0,1.32301255020255,0,0
Ovary-AdenoCA::S.24,yapsa_0.01,0,425.67296020432,0,76.3923063793566,0,0,0,0,0,0,0
Ovary-AdenoCA::S.25,yapsa_0.01,0,41.0305591777373,0,24.5715458999548,0,0,0,0,60.6504270368039,0,0
Ovary-AdenoCA::S.26,yapsa_0.01,0,53.1592432255091,0,106.660818552358,0,82.3633031286789,0,0,0,0,0
Ovary-AdenoCA::S.27,yapsa_0.01,0,102.523194603802,0,4.37508341845043,247.904045459578,46.2322594716002,0,0,35.3626279477355,0,0
Ovary-AdenoCA::S.28,yapsa_0.01,0,92.4626002832844,0,144.342519434957,3.42612406492632,13.7412502660991,0,0,0,0,0
Ovary-AdenoCA::S.29,yapsa_0.01,0,56.9248957076172,0,13.1101150084543,23.1221736620684,52.09254419822,0,0,5.86559131195639,0,0
Ovary-AdenoCA::S.30,yapsa_0.01,0,157.789698969239,0,33.4915138106893,25.1559748641097,0,0,0,0,0,0
Ovary-AdenoCA::S.31,yapsa_0.01,0,24.0607224884032,0,155.395197381871,0,0,0,0,0,0,0
Ovary-AdenoCA::S.32,yapsa_0.01,0,9.48118991694592,0,0,0,58.8632253879045,0,0,0,0,0
Ovary-AdenoCA::S.33,yapsa_0.01,0,25.863767832207,0,0,0,10.8132727563184,0,0,5.46263100174934,0,0
Ovary-AdenoCA::S.34,yapsa_0.01,0,19.4386575149097,0,0,0.714623490236896,3.32849361750352,0,0,4.4358228694263,0,0
Ovary-AdenoCA::S.35,yapsa_0.01,0,7.98994740826571,0,24.8709774704313,0,0,0,0,30.572246995755,0,0
Ovary-AdenoCA::S.36,yapsa_0.01,0,157.736086043319,0,31.5374249203649,46.7873657893871,0,0,0,45.5314397323343,0,0
Ovary-AdenoCA::S.37,yapsa_0.01,0,522.779421997755,0,0,0,0,0,0,0,0,0
Ovary-AdenoCA::S.38,yapsa_0.01,0,14.6296453671982,0,1.9303241942372,0,0.502371407269083,0,0,9.0143240959013,0,0
Ovary-AdenoCA::S.39,yapsa_0.01,0,2.47183947931019,0,135.580162826374,32.5054549532482,12.7157719581021,0,0,0,0,0
Ovary-AdenoCA::S.40,yapsa_0.01,0,61.2021152780722,0,82.6324850861764,0,2.54730127575873,0,0,0,0,0
Ovary-AdenoCA::S.41,yapsa_0.01,0,13.8443006826672,0,77.9438885321275,1.94204517510222,4.72905147987745,0,0,7.60028007131972,0,0
Ovary-AdenoCA::S.42,yapsa_0.01,0,5.62037043276675,0,57.9954739023008,5.890841011917,0,0,0,157.036710191709,0,0
Ovary-AdenoCA::S.43,yapsa_0.01,0,13.5462291256786,0,18.2076124220366,16.2585766435737,164.203570177838,0,0,0,0,0
Ovary-AdenoCA::S.44,yapsa_0.01,0,0,0,91.5442495711443,178.105792004373,21.9121775746227,0,0,6.2072934847295,0,0
Ovary-AdenoCA::S.45,yapsa_0.01,0,140.073485179507,0,28.4635529852599,28.6401428506884,177.334839048223,0,0,0,0,0
Ovary-AdenoCA::S.46,yapsa_0.01,0,9.21198555664382,0,37.4433706934815,8.12043088260836,2.49243427004591,0,0,65.1512180287709,0,0
Ovary-AdenoCA::S.47,yapsa_0.01,0,26.3954696193533,0,97.9818165257149,19.614225230186,5.87467384481587,0,0,17.2680620916299,0,0
Ovary-AdenoCA::S.48,yapsa_0.01,0,14.0098260429529,0,0,0,0.947920873991145,0,0,3.57541539855224,0,0
Ovary-AdenoCA::S.49,yapsa_0.01,0,116.282299575109,0,31.1190402988271,0,0,0,0,0,0,0
Ovary-AdenoCA::S.50,yapsa_0.01,0,20.585263407455,0,0.681017559175428,0,0,0,0,7.83514959200572,0,0
Ovary-AdenoCA::S.51,yapsa_0.01,0,5.5514559562136,0,6.2427932890096,26.7605913500351,121.977699673879,0,0,36.0049754381588,0,0
Ovary-AdenoCA::S.52,yapsa_0.01,0,12.7657609039726,0,0,15.079715882864,49.5908591745895,0,0,6.78769809772439,0,0
Ovary-AdenoCA::S.53,yapsa_0.01,0,37.3723306036961,0,12.5713071021342,0,19.3381708101328,0,0,5.56417653306141,0,0
Ovary-AdenoCA::S.54,yapsa_0.01,0,29.8045013260337,0,1.96998662471542,2.96880520196114,0,0,0,0,0,0
Ovary-AdenoCA::S.55,yapsa_0.01,0,43.3291811547991,0,27.2416914526499,70.3262100508046,0,0,0,34.5401357070796,0,0
Ovary-AdenoCA::S.56,yapsa_0.01,0,39.8510750474867,0,113.959758218297,0,50.7530231760175,0,0,0,0,0
Ovary-AdenoCA::S.57,yapsa_0.01,0,3.7326665435719,0,104.558835572399,0,0,0,0,32.096135466942,0,0
Ovary-AdenoCA::S.58,yapsa_0.01,0,20.2414138196525,0,13.9661920627402,58.0944364532958,12.3375268893926,0,0,8.21564396220933,0,0
Ovary-AdenoCA::S.59,yapsa_0.01,0,46.208578473323,0,53.1757272388146,0,10.6259524019079,0,0,0,0,0
Ovary-AdenoCA::S.60,yapsa_0.01,0,43.2156509270322,0,40.453120213516,18.8438295415779,14.0785150330962,0,0,3.97360508272871,0,0
Ovary-AdenoCA::S.61,yapsa_0.01,0,9.11439717771913,0,48.2501836789613,86.1771987346899,0,0,0,4.85831812382922,0,0
Ovary-AdenoCA::S.62,yapsa_0.01,0,51.0390274921055,0,13.2670804890598,0,0,0,0,2.01630053446689,0,0
Ovary-AdenoCA::S.63,yapsa_0.01,0,31.487135779473,0,32.2537687243142,45.9940462204954,0,0,0,63.6081012834849,0,0
Ovary-AdenoCA::S.64,yapsa_0.01,0,183.157086114258,0,50.9066407168008,0,8.44794548003631,0,0,0,0,0
Ovary-AdenoCA::S.65,yapsa_0.01,0,3.44679525250391,0,0,2.06430812338191,18.9822326927197,0,0,16.8005685938323,0,0
Ovary-AdenoCA::S.66,yapsa_0.01,0,2.43022620099563,0,7.35617885693314,0.79367546302497,3.06552300553698,0,0,7.13866689345724,0,0
Ovary-AdenoCA::S.67,yapsa_0.01,0,10.5104071939806,0,20.7483717665641,8.92645330250412,1.12072956463352,0,0,6.13624840478241,0,0
Ovary-AdenoCA::S.68,yapsa_0.01,0,11.46366705084,0,4.79778867650182,41.8744178601494,0,0,0,0,0,0
Ovary-AdenoCA::S.69,yapsa_0.01,0,133.185694586501,0,38.7859779913105,25.5193175980926,3.27918050351719,0,0,0,0,0
Ovary-AdenoCA::S.70,yapsa_0.01,0,111.702310659312,0,17.0308327634927,55.1065811491502,0,0,0,16.8426696801694,0,0
Ovary-AdenoCA::S.71,yapsa_0.01,0,296.091284243569,0,8.27168012271678,0,0,0,0,0,0,0
Ovary-AdenoCA::S.72,yapsa_0.01,0,37.6633823923284,0,0,0,0,0,0,0,0,0
Ovary-AdenoCA::S.73,yapsa_0.01,0,162.355530691838,0,24.4902632725392,13.845679386257,27.8393055508929,0,0,6.88963958903088,0,0
Ovary-AdenoCA::S.74,yapsa_0.01,0,31.4337359735045,0,29.3536891412765,1.63718541627805,38.683924849239,0,0,0,0,0
Ovary-AdenoCA::S.75,yapsa_0.01,0,1.54615737521742,0,0.104947401601266,0.121942853585727,2.4811197143037,0,0,3.28451711587129,0,0
Ovary-AdenoCA::S.76,yapsa_0.01,0,35.1914882088221,0,0,1.27534249378815,1.6023557455523,0,0,7.9247672012249,0,0
Ovary-AdenoCA::S.77,yapsa_0.01,0,42.5204170662976,0,0,0,81.0637157524324,0,0,67.5896427996735,0,0
Ovary-AdenoCA::S.78,yapsa_0.01,0,25.9554393513821,0,113.868027044272,2.63459516222994,4.91010464429025,0,0,58.1914252417901,0,0
Ovary-AdenoCA::S.79,yapsa_0.01,0,5.18490320522519,0,19.3771676310424,0.425898179325715,1.72282651585152,0,0,7.38062815692977,0,0
Ovary-AdenoCA::S.80,yapsa_0.01,0,16.8788702691562,0,50.4001424281565,145.972157533775,0,0,0,0,0,0
Ovary-AdenoCA::S.81,yapsa_0.01,0,20.784608271418,0,102.878932505405,7.00134033833309,28.9747039679871,0,0,0,0,0
Ovary-AdenoCA::S.82,yapsa_0.01,0,66.3536360106551,0,23.2608411891148,147.578440826649,80.4092454498456,0,0,0,0,0
Ovary-AdenoCA::S.83,yapsa_0.01,0,13.2435363224264,0,40.8035839714088,93.7601682931856,0,0,0,3.47288811058582,0,0
Ovary-AdenoCA::S.84,yapsa_0.01,0,138.232652744063,0,185.8770686864,5.01447698430659,9.22860193910371,0,0,0,0,0
Ovary-AdenoCA::S.85,yapsa_0.01,0,10.6457144132308,0,21.1508105814012,0,16.5522410676314,0,0,5.00725176485215,0,0
Ovary-AdenoCA::S.86,yapsa_0.01,0,3.77549874060124,0,105.143283894157,0,106.787737838798,0,0,0,0,0
Ovary-AdenoCA::S.87,yapsa_0.01,0,6.9205111830382,0,18.7329854452905,12.3789052574499,0.780884528051167,0,0,1.32213128789905,0,0
Ovary-AdenoCA::S.88,yapsa_0.01,0,290.575776262564,0,24.9403869060074,0,0,0,0,0,0,0
Ovary-AdenoCA::S.89,yapsa_0.01,0,48.8046197025544,0,0,0,0,0,0,51.4708310825124,0,0
Ovary-AdenoCA::S.90,yapsa_0.01,0,24.6031816620745,0,33.5030505508351,0,69.8318286375043,0,0,0,0,0
Ovary-AdenoCA::S.91,yapsa_0.01,0,7.89940958368221,0,46.237646065194,0,31.5483636800406,0,0,4.9318795683498,0,0
Ovary-AdenoCA::S.92,yapsa_0.01,0,24.587602576026,0,4.11530986936291,0,0,0,0,29.171942879803,0,0
Ovary-AdenoCA::S.93,yapsa_0.01,0,1.67921536650348,0,29.8192126447391,0,0,0,0,0,0,0
Ovary-AdenoCA::S.94,yapsa_0.01,0,36.5654750261003,0,45.0659214583567,4.71934126542351,119.206760497822,0,0,2.50833397867871,0,0
Ovary-AdenoCA::S.95,yapsa_0.01,0,27.993505073551,0,16.0358628649638,1.64222845609112,0,0,0,0,0,0
Ovary-AdenoCA::S.96,yapsa_0.01,0,27.9661483051618,0,40.4561888244324,0,0,0,0,0,0,0
Ovary-AdenoCA::S.97,yapsa_0.01,0,31.1965083482096,0,0,22.2478000195212,0,0,0,3.93987549750217,0,0
Ovary-AdenoCA::S.98,yapsa_0.01,0,168.349232666941,0,17.3954131479541,0,0,0,0,0,0,0
Ovary-AdenoCA::S.99,yapsa_0.01,0,6.53019074780737,0,47.2711268539671,0,0,0,0,0,0,0
Ovary-AdenoCA::S.100,yapsa_0.01,0,23.1798005024582,0,9.98746069978875,0,0,0,0,0,0,0
Skin-Melanoma::S.1,yapsa_0.01,231.366184093259,0,0,0,0,5.5618190620648,0,0,0,0,0
Skin-Melanoma::S.2,yapsa_0.01,607.031409117219,0,0,0,0,7.64542702583374,0,0,0,0,0
Skin-Melanoma::S.3,yapsa_0.01,845.443365904212,0,0,0,0,24.1844864571274,0,0,0,0,0
Skin-Melanoma::S.4,yapsa_0.01,1012.56815104591,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.5,yapsa_0.01,3492.37241467014,0,0,0,0,207.671203866007,0,0,0,0,0
Skin-Melanoma::S.6,yapsa_0.01,475.408927334476,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.7,yapsa_0.01,679.047240667994,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.8,yapsa_0.01,994.54581437605,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.9,yapsa_0.01,92.7912132469705,0,0,0,0,1.67390493118829,0,0,0,0,0
Skin-Melanoma::S.10,yapsa_0.01,1864.56062975717,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.11,yapsa_0.01,10.4824299194205,0,0,0,0,1.92508217257577,0,0,0,0,0
Skin-Melanoma::S.12,yapsa_0.01,86.6736408578676,0,0,0,0,16.2134727827064,0,0,0,0,0
Skin-Melanoma::S.13,yapsa_0.01,2956.43896383285,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.14,yapsa_0.01,264.907895314055,0,0,0,0,24.6219744689463,0,0,0,0,0
Skin-Melanoma::S.15,yapsa_0.01,665.410501490617,0,0,0,0,27.1758095432782,0,0,0,0,0
Skin-Melanoma::S.16,yapsa_0.01,3220.33931822454,0,0,0,0,0,0,0,0,0,0
Skin-Melanoma::S.17,yapsa_0.01,289.627088982961,0,0,0,0,33.7348405132038,0,0,0,0,0
Skin-Melanoma::S.18,yapsa_0.01,5415.50858235957,0,0,0,0,0,0,0,0,0,0
